date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:31:44	233359/233359	---M-Z	200	added ('OK')	text/html	etag:%22d24c1f-38f8f-595282abfda00-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/material_icons.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/material_icons.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:31:45	59623/59623	---M-Z	200	added ('OK')	text/html	etag:%22d24c1d-e8e7-595282abfda00-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/material_form.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/material_form.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:31:45	57426/57426	---M-Z	200	added ('OK')	text/html	etag:%22d24c1c-e052-595282abfda00-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/material_datepicker.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/material_datepicker.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:31:45	55395/55395	---M-Z	200	added ('OK')	text/html	etag:%22d24c22-d863-595282abfda00-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/material_select.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/material_select.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:31:46	54700/54700	---M-Z	200	added ('OK')	text/html	etag:%22d24c20-d5ac-595282abfda00-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/material_loading.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/material_loading.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:31:46	57068/57068	---M-Z	200	added ('OK')	text/html	etag:%22d24c21-deec-595282abfda00-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/material_menu.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/material_menu.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:31:46	54222/54222	---M-Z	200	added ('OK')	text/html	etag:%22d24c23-d3ce-595282abfda00-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/material_slider.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/material_slider.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:31:47	64586/64586	---M-Z	200	added ('OK')	text/html	etag:%22d24c25-fc4a-595282abfda00-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/material_tables.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/material_tables.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:31:47	59277/59277	---M-Z	200	added ('OK')	text/html	etag:%22d24c26-e78d-595282abfda00-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/material_toggle.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/material_toggle.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:31:47	58280/58280	---M-Z	200	added ('OK')	text/html	etag:%22d24c19-e3a8-595282abfda00-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/material_badges.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/material_badges.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:31:48	73243/73243	---M-Z	200	added ('OK')	text/html	etag:%22d24c16-11e1b-595282abfda00-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/layouts_form.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/layouts_form.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:31:48	176891/176891	---M-Z	200	added ('OK')	text/html	etag:%22d24bd1-2b2fb-595282abfda00-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/advance_form.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/advance_form.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:31:48	65588/65588	---M-Z	200	added ('OK')	text/html	etag:%22d24c38-10034-595282abfda00-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/validation_form.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/validation_form.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:31:49	54786/54786	---M-Z	200	added ('OK')	text/html	etag:%22d24be4-d602-595282abfda00-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/editable_form.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/editable_form.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:31:49	74375/74375	---M-Z	200	added ('OK')	text/html	etag:%22d24bd9-12287-595282abfda00-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/basic_table.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/basic_table.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:31:50	264154/264154	---M-Z	200	added ('OK')	text/html	etag:%22d24bd0-407da-595282abfda00-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/advanced_table.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/advanced_table.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:31:50	69448/69448	---M-Z	200	added ('OK')	text/html	etag:%22d24bf0-10f48-595282abfda00-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/export_table.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/export_table.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:31:50	55457/55457	---M-Z	200	added ('OK')	text/html	etag:%22d24bdf-d8a1-595282abfda00-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/child_row_table.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/child_row_table.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:31:50	68612/68612	---M-Z	200	added ('OK')	text/html	etag:%22d24c13-10c04-595282abfda00-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/group_table.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/group_table.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:31:51	54657/54657	---M-Z	200	added ('OK')	text/html	etag:%22d24c2e-d581-595282abfda00-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/tableData.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/tableData.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:31:51	57409/57409	---M-Z	200	added ('OK')	text/html	etag:%22d24bdd-e041-595282abfda00-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/charts_echarts.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/charts_echarts.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:31:51	56883/56883	---M-Z	200	added ('OK')	text/html	etag:%22d24bde-de33-595282abfda00-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/charts_morris.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/charts_morris.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:31:52	57962/57962	---M-Z	200	added ('OK')	text/html	etag:%22d24bdc-e26a-595282abfda00-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/charts_chartjs.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/charts_chartjs.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:31:52	59119/59119	---M-Z	200	added ('OK')	text/html	etag:%22d24c12-e6ef-595282abfda00-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/google_maps.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/google_maps.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:31:53	57736/57736	---M-Z	200	added ('OK')	text/html	etag:%22d24c39-e188-595282abfda00-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/vector_maps.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/vector_maps.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:31:53	3540/3540	---M-Z	200	added ('OK')	text/html	etag:%22d24c2b-dd4-5824c57570780-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/sign_up.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/sign_up.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:31:53	2406/2406	---M-Z	200	added ('OK')	text/html	etag:%22d24c11-966-5824c57570780-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/forgot_password.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/forgot_password.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:31:53	56637/56637	---M-Z	200	added ('OK')	text/html	etag:%22d24be0-dd3d-595282abfda00-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/contact.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/contact.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:31:53	2089/2089	---M-Z	200	added ('OK')	text/html	etag:%22d24c28-829-5824c57388300-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/page-404.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/page-404.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:31:54	2047/2047	---M-Z	200	added ('OK')	text/html	etag:%22d24c29-7ff-5824c57388300-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/page-500.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/page-500.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:31:54	53314/53314	---M-Z	200	added ('OK')	text/html	etag:%22d24bda-d042-595282abfda00-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/blank_page.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/blank_page.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:32:18	137666/137666	---M--	200	added ('OK')	image/jpeg	etag:%22d24d6e-219c2-57cf4e2c55180%22	http://radixtouch.in/templates/admin/smart/source/assets/img/course/course4.jpg	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/img/course/course4.jpg	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:32:27	226027/226027	---M--	200	added ('OK')	image/jpeg	etag:%22d24d6b-372eb-57cf4e35de800%22	http://radixtouch.in/templates/admin/smart/source/assets/img/course/course1.jpg	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/img/course/course1.jpg	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:32:27	203558/203558	---M--	200	added ('OK')	image/jpeg	etag:%22d24d6d-31b26-57cf4e35de800%22	http://radixtouch.in/templates/admin/smart/source/assets/img/course/course3.jpg	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/img/course/course3.jpg	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:32:28	207511/207511	---M--	200	added ('OK')	image/jpeg	etag:%22d24d6c-32a97-57cf4e2c55180%22	http://radixtouch.in/templates/admin/smart/source/assets/img/course/course2.jpg	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/img/course/course2.jpg	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:32:28	61951/61951	---M--	200	added ('OK')	image/jpeg	etag:%22d24ea1-f1ff-57cf4e320df00%22	http://radixtouch.in/templates/admin/smart/source/assets/img/std/std1.jpg	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/img/std/std1.jpg	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:32:31	17958/17958	---M--	200	added ('OK')	image/jpeg	etag:%22d24ea7-4626-57cf4e3d7fa00%22	http://radixtouch.in/templates/admin/smart/source/assets/img/std/std4.jpg	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/img/std/std4.jpg	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:32:35	50652/50652	---M--	200	added ('OK')	image/jpeg	etag:%22d24ea3-c5dc-57cf4e3b97580%22	http://radixtouch.in/templates/admin/smart/source/assets/img/std/std2.jpg	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/img/std/std2.jpg	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:32:35	37781/37781	---M--	200	added ('OK')	image/jpeg	etag:%22d24eaa-9395-57cf4e3f67e80%22	http://radixtouch.in/templates/admin/smart/source/assets/img/std/std6.jpg	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/img/std/std6.jpg	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:32:35	48936/48936	---M--	200	added ('OK')	image/jpeg	etag:%22d24ea4-bf28-57cf4e320df00%22	http://radixtouch.in/templates/admin/smart/source/assets/img/std/std3.jpg	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/img/std/std3.jpg	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:32:36	47032/47032	---M--	200	added ('OK')	image/jpeg	etag:%22d24e7b-b7b8-57cf4e37c6c80%22	http://radixtouch.in/templates/admin/smart/source/assets/img/prof/prof4.jpg	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/img/prof/prof4.jpg	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:32:38	9556/9556	---M--	200	added ('OK')	application/javascript	etag:%22d24f92-2554-57cf4e2e3d600%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/jquery-blockui/jquery.blockui.min.js	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/jquery-blockui/jquery.blockui.min.js	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:32:43	14007/14007	---M--	200	added ('OK')	application/javascript	etag:%22d24fbc-36b7-57cf4e2a6cd00%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/jquery-slimscroll/jquery.slimscroll.js	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/jquery-slimscroll/jquery.slimscroll.js	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:32:43	43466/43466	---M--	200	added ('OK')	image/jpeg	etag:%22d24e78-a9ca-57cf4e37c6c80%22	http://radixtouch.in/templates/admin/smart/source/assets/img/prof/prof10.jpg	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/img/prof/prof10.jpg	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:32:45	51039/51039	---M--	200	added ('OK')	application/javascript	etag:%22d24ef0-c75f-57cf4e35de800%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/bootstrap/js/bootstrap.min.js	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/bootstrap/js/bootstrap.min.js	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:32:46	86927/86927	---M--	200	added ('OK')	application/javascript	etag:%22d24f90-1538f-57cf4e2e3d600%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/jquery/jquery.min.js	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/jquery/jquery.min.js	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:32:47	1129/1129	---M--	200	added ('OK')	application/javascript	etag:%22d24ee8-469-57cf4e37c6c80%22	http://radixtouch.in/templates/admin/smart/source/assets/js/theme-color.js	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/js/theme-color.js	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:32:47	28803/28803	---M--	200	added ('OK')	application/javascript	etag:%22d24eb0-7083-595282abfda00%22	http://radixtouch.in/templates/admin/smart/source/assets/js/app.js	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/js/app.js	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:32:48	2341/2341	---M--	200	added ('OK')	application/javascript	etag:%22d24f39-925-57cf4e37c6c80%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/chart-js/utils.js	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/chart-js/utils.js	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:32:49	3160/3160	---M--	200	added ('OK')	application/javascript	etag:%22d24ebe-c58-57cf4e37c6c80%22	http://radixtouch.in/templates/admin/smart/source/assets/js/pages/chart/chartjs/home-data.js	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/js/pages/chart/chartjs/home-data.js	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:32:49	324/324	---M--	200	added ('OK')	application/javascript	etag:%22d24ee1-144-57cf4e3025a80%22	http://radixtouch.in/templates/admin/smart/source/assets/js/pages/summernote/summernote-data.js	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/js/pages/summernote/summernote-data.js	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:32:56	62490/62490	---M--	200	added ('OK')	application/javascript	etag:%22d25087-f41a-57cf4e3b97580%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/material/material.min.js	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/material/material.min.js	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:32:58	54266/54266	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d24c08-d3fa-57cf4e3b97580%22	http://radixtouch.in/templates/admin/smart/source/light/fonts/simple-line-icons/fonts/Simple-Line-Icons.eot?v=2.4.0	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/fonts/simple-line-icons/fonts/Simple-Line-Iconsb26c.eot	(from http://radixtouch.in/templates/admin/smart/source/light/fonts/simple-line-icons/simple-line-icons.min.css)
11:33:03	239045/239045	---M--	200	added ('OK')	image/svg+xml	etag:%22d24c09-3a5c5-57cf4e39af100%22	http://radixtouch.in/templates/admin/smart/source/light/fonts/simple-line-icons/fonts/Simple-Line-Icons.svg?v=2.4.0	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/fonts/simple-line-icons/fonts/Simple-Line-Iconsb26c.svg	(from http://radixtouch.in/templates/admin/smart/source/light/fonts/simple-line-icons/simple-line-icons.min.css)
11:33:08	54056/54056	---M--	200	added ('OK')	font/ttf	etag:%22d24c0a-d328-57cf4e33f6380%22	http://radixtouch.in/templates/admin/smart/source/light/fonts/simple-line-icons/fonts/Simple-Line-Icons.ttf?v=2.4.0	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/fonts/simple-line-icons/fonts/Simple-Line-Iconsb26c.ttf	(from http://radixtouch.in/templates/admin/smart/source/light/fonts/simple-line-icons/simple-line-icons.min.css)
11:33:21	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%22d24bfc-12d68-57cf4e3b97580%22	http://radixtouch.in/templates/admin/smart/source/light/fonts/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from http://radixtouch.in/templates/admin/smart/source/light/fonts/font-awesome/css/font-awesome.min.css)
11:33:28	235885/235885	---M--	200	added ('OK')	application/javascript	etag:%22d2515f-3996d-57cf4e3b97580%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/summernote/summernote.js	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/summernote/summernote.js	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:33:34	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d24bf8-2876e-57cf4e37c6c80%22	http://radixtouch.in/templates/admin/smart/source/light/fonts/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/fonts/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from http://radixtouch.in/templates/admin/smart/source/light/fonts/font-awesome/css/font-awesome.min.css)
11:33:35	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%22d24bf9-6c7db-57cf4e320df00%22	http://radixtouch.in/templates/admin/smart/source/light/fonts/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/fonts/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from http://radixtouch.in/templates/admin/smart/source/light/fonts/font-awesome/css/font-awesome.min.css)
11:33:43	314202/314202	---M--	200	added ('OK')	application/javascript	etag:%22d24f38-4cb5a-57cf4e3025a80%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/chart-js/Chart.bundle.js	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/chart-js/Chart.bundle.js	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:33:46	57620/57620	---M--	200	added ('OK')	font/woff	etag:%22d24c02-e114-57cf4e3b97580%22	http://radixtouch.in/templates/admin/smart/source/light/fonts/material-design-icons/iconfont/MaterialIcons-Regular.woff	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/fonts/material-design-icons/iconfont/MaterialIcons-Regular.woff	(from http://radixtouch.in/templates/admin/smart/source/light/fonts/material-design-icons/material-icon.css)
11:33:49	16574/16574	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d250fe-40be-57cf4e3025a80%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/summernote/font/summernote.eot?	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/summernote/font/summernoted41d.eot	(from http://radixtouch.in/templates/admin/smart/source/assets/plugins/summernote/summernote.css)
11:33:51	10196/10196	---M--	200	added ('OK')	font/woff	etag:%22d25100-27d4-57cf4e2a6cd00%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/summernote/font/summernote.woff?0d0d5fac99cc8774d89eb08b1a8323c4	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/summernote/font/summernote291f.woff	(from http://radixtouch.in/templates/admin/smart/source/assets/plugins/summernote/summernote.css)
11:33:52	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%22d24bfa-286ac-57cf4e2c55180%22	http://radixtouch.in/templates/admin/smart/source/light/fonts/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/fonts/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from http://radixtouch.in/templates/admin/smart/source/light/fonts/font-awesome/css/font-awesome.min.css)
11:33:53	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2019%20Jan%202020%2006:03:53%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/img/datatable-row-openclose.png	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/img/datatable-row-openclose.a9.delayed	(from http://radixtouch.in/templates/admin/smart/source/assets/css/plugins.min.css)
11:33:53	709/709	---M--	200	added ('OK')	image/png	etag:%22d24d70-2c5-57cf4e35de800%22	http://radixtouch.in/templates/admin/smart/source/assets/img/details_open.png	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/img/details_open.png	(from http://radixtouch.in/templates/admin/smart/source/assets/css/plugins.min.css)
11:33:54	686/686	---M--	200	added ('OK')	image/png	etag:%22d24d6f-2ae-57cf4e2c55180%22	http://radixtouch.in/templates/admin/smart/source/assets/img/details_close.png	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/img/details_close.png	(from http://radixtouch.in/templates/admin/smart/source/assets/css/plugins.min.css)
11:33:54	16388/16388	---M--	200	added ('OK')	font/ttf	etag:%22d250ff-4004-57cf4e3d7fa00%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/summernote/font/summernote.ttf?0d0d5fac99cc8774d89eb08b1a8323c4	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/summernote/font/summernote291f.ttf	(from http://radixtouch.in/templates/admin/smart/source/assets/plugins/summernote/summernote.css)
11:33:54	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2019%20Jan%202020%2006:03:54%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/css/theme/light/images/arrow-down.png	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/css/theme/light/images/arrow-down.png	(from http://radixtouch.in/templates/admin/smart/source/assets/css/theme/light/style.css)
11:33:54	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2019%20Jan%202020%2006:03:54%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/css/theme/img/remove-icon-small.png	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/css/theme/img/remove-icon-small.png	(from http://radixtouch.in/templates/admin/smart/source/assets/css/theme/light/style.css)
11:33:55	68086/68086	---M-Z	200	added ('OK')	text/html	etag:%22d24c37-109f6-595282abfda00-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/user_profile.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/user_profile.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:33:56	2365/2365	---M-Z	200	added ('OK')	text/html	etag:%22d24c17-93d-5824c5719fe80-gzip%22	http://radixtouch.in/templates/admin/smart/source/light/lock_screen.html	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/lock_screen.html	(from http://radixtouch.in/templates/admin/smart/source/light/)
11:33:57	70815/70815	---M--	200	added ('OK')	text/css	etag:%22d24f88-1149f-57cf4e37c6c80%22	http://radixtouch.in/templates/admin/smart/source/assets/plugins/iconic/css/material-design-iconic-font.min.css	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/plugins/iconic/css/material-design-iconic-font.min.css	(from http://radixtouch.in/templates/admin/smart/source/light/login.html)
11:33:59	10511/10511	---M--	200	added ('OK')	text/css	etag:%22d24d3a-290f-57cf4e3d7fa00%22	http://radixtouch.in/templates/admin/smart/source/assets/css/pages/extra_pages.css	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/css/pages/extra_pages.css	(from http://radixtouch.in/templates/admin/smart/source/light/login.html)
11:33:59	143258/143258	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d24c00-22f9a-57cf4e3f67e80%22	http://radixtouch.in/templates/admin/smart/source/light/fonts/material-design-icons/iconfont/MaterialIcons-Regular.eot	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/light/fonts/material-design-icons/iconfont/MaterialIcons-Regular.eot	(from http://radixtouch.in/templates/admin/smart/source/light/fonts/material-design-icons/material-icon.css)
11:34:00	2242/2242	---M--	200	added ('OK')	application/javascript	etag:%22d24ecb-8c2-57cf4e2a6cd00%22	http://radixtouch.in/templates/admin/smart/source/assets/js/pages/extra-pages/pages.js	C:/My%20Web%20Sites/college%20admin/radixtouch.in/templates/admin/smart/source/assets/js/pages/extra-pages/pages.js	(from http://radixtouch.in/templates/admin/smart/source/light/login.html)
